data;nome_drs;ocupacao_leitos;pacientes_uti_ultimo_dia;total_covid_uti_ultimo_dia;ocupacao_leitos_ultimo_dia;internacoes_ultimo_dia;pacientes_enf_ultimo_dia;total_covid_enf_ultimo_dia;;;Comando para o HeideSQL
26/10/2022;Estado de São Paulo;17.63;289;1505;19.2;127;564;3668;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-26', 'Estado de São Paulo', 17.63, 289, 1505, 19.2, 127, 564, 3668);"
27/10/2022;DRS 01 Grande São Paulo;27.44;237;757;31.31;102;378;1440;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-27', 'DRS 01 Grande São Paulo', 27.44, 237, 757, 31.31, 102, 378, 1440);"
27/10/2022;DRS 02 Araçatuba;0;0;32;0;1;3;129;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-27', 'DRS 02 Araçatuba', 0, 0, 32, 0, 1, 3, 129);"
27/10/2022;DRS 03 Araraquara;5.25;1;11;9.09;3;4;62;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-27', 'DRS 03 Araraquara', 5.25, 1, 11, 9.09, 3, 4, 62);"
27/10/2022;DRS 04 Baixada Santista;18.1;12;54;22.22;0;10;107;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-27', 'DRS 04 Baixada Santista', 18.1, 12, 54, 22.22, 0, 10, 107);"
27/10/2022;DRS 05 Barretos;0;0;1;0;0;1;23;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-27', 'DRS 05 Barretos', 0, 0, 1, 0, 0, 1, 23);"
27/10/2022;DRS 06 Bauru;10.5;3;33;9.09;0;10;159;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-27', 'DRS 06 Bauru', 10.5, 3, 33, 9.09, 0, 10, 159);"
27/10/2022;DRS 07 Campinas;9;17;266;6.39;12;46;505;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-27', 'DRS 07 Campinas', 9, 17, 266, 6.39, 12, 46, 505);"
27/10/2022;DRS 08 Franca;3.23;1;22;4.55;0;1;90;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-27', 'DRS 08 Franca', 3.23, 1, 22, 4.55, 0, 1, 90);"
27/10/2022;DRS 09 Marília;10.09;1;27;3.7;1;17;71;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-27', 'DRS 09 Marília', 10.09, 1, 27, 3.7, 1, 17, 71);"
27/10/2022;DRS 10 Piracicaba;1.11;1;51;1.96;1;5;97;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-27', 'DRS 10 Piracicaba', 1.11, 1, 51, 1.96, 1, 5, 97);"
27/10/2022;DRS 11 Presidente Prudente;61.59;9;12;75;1;19;112;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-27', 'DRS 11 Presidente Prudente', 61.59, 9, 12, 75, 1, 19, 112);"
27/10/2022;DRS 12 Registro;7.69;4;11;36.36;0;0;17;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-27', 'DRS 12 Registro', 7.69, 4, 11, 36.36, 0, 0, 17);"
27/10/2022;DRS 13 Ribeirão Preto;14.61;5;30;16.67;5;26;120;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-27', 'DRS 13 Ribeirão Preto', 14.61, 5, 30, 16.67, 5, 26, 120);"
27/10/2022;DRS 14 São João da Boa Vista;6.34;2;22;9.09;0;4;106;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-27', 'DRS 14 São João da Boa Vista', 6.34, 2, 22, 9.09, 0, 4, 106);"
27/10/2022;DRS 15 São José do Rio Preto;20.6;4;23;17.39;6;17;173;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-27', 'DRS 15 São José do Rio Preto', 20.6, 4, 23, 17.39, 6, 17, 173);"
27/10/2022;DRS 16 Sorocaba;2.73;3;92;3.26;0;8;249;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-27', 'DRS 16 Sorocaba', 2.73, 3, 92, 3.26, 0, 8, 249);"
27/10/2022;DRS 17 Taubaté;9.24;9;81;11.11;3;8;149;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-27', 'DRS 17 Taubaté', 9.24, 9, 81, 11.11, 3, 8, 149);"
27/10/2022;Estado de São Paulo;17.97;309;1525;20.26;135;557;3609;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-27', 'Estado de São Paulo', 17.97, 309, 1525, 20.26, 135, 557, 3609);"
28/10/2022;DRS 01 Grande São Paulo;28.24;223;734;30.38;97;364;1421;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-28', 'DRS 01 Grande São Paulo', 28.24, 223, 734, 30.38, 97, 364, 1421);"
28/10/2022;DRS 02 Araçatuba;0;0;32;0;0;2;144;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-28', 'DRS 02 Araçatuba', 0, 0, 32, 0, 0, 2, 144);"
28/10/2022;DRS 03 Araraquara;5.39;0;10;0;1;3;60;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-28', 'DRS 03 Araraquara', 5.39, 0, 10, 0, 1, 3, 60);"
28/10/2022;DRS 04 Baixada Santista;19.81;14;44;31.82;1;9;95;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-28', 'DRS 04 Baixada Santista', 19.81, 14, 44, 31.82, 1, 9, 95);"
28/10/2022;DRS 05 Barretos;0;0;1;0;0;1;23;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-28', 'DRS 05 Barretos', 0, 0, 1, 0, 0, 1, 23);"
28/10/2022;DRS 06 Bauru;10.18;1;31;3.23;0;13;165;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-28', 'DRS 06 Bauru', 10.18, 1, 31, 3.23, 0, 13, 165);"
28/10/2022;DRS 07 Campinas;8.88;24;266;9.02;11;48;519;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-28', 'DRS 07 Campinas', 8.88, 24, 266, 9.02, 11, 48, 519);"
28/10/2022;DRS 08 Franca;3.91;1;22;4.55;1;2;91;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-28', 'DRS 08 Franca', 3.91, 1, 22, 4.55, 1, 2, 91);"
28/10/2022;DRS 09 Marília;8.01;1;27;3.7;0;13;71;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-28', 'DRS 09 Marília', 8.01, 1, 27, 3.7, 0, 13, 71);"
28/10/2022;DRS 10 Piracicaba;1.38;1;51;1.96;0;3;95;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-28', 'DRS 10 Piracicaba', 1.38, 1, 51, 1.96, 0, 3, 95);"
28/10/2022;DRS 11 Presidente Prudente;59.99;10;19;52.63;2;20;108;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-28', 'DRS 11 Presidente Prudente', 59.99, 10, 19, 52.63, 2, 20, 108);"
28/10/2022;DRS 12 Registro;10.88;2;6;33.33;0;2;14;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-28', 'DRS 12 Registro', 10.88, 2, 6, 33.33, 0, 2, 14);"
28/10/2022;DRS 13 Ribeirão Preto;13.78;3;30;10;1;23;118;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-28', 'DRS 13 Ribeirão Preto', 13.78, 3, 30, 10, 1, 23, 118);"
28/10/2022;DRS 14 São João da Boa Vista;6.54;2;18;11.11;2;4;99;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-28', 'DRS 14 São João da Boa Vista', 6.54, 2, 18, 11.11, 2, 4, 99);"
28/10/2022;DRS 15 São José do Rio Preto;17.72;2;22;9.09;6;17;192;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-28', 'DRS 15 São José do Rio Preto', 17.72, 2, 22, 9.09, 6, 17, 192);"
28/10/2022;DRS 16 Sorocaba;2.87;3;99;3.03;3;5;268;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-28', 'DRS 16 Sorocaba', 2.87, 3, 99, 3.03, 3, 5, 268);"
28/10/2022;DRS 17 Taubaté;10.27;12;87;13.79;2;6;171;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-28', 'DRS 17 Taubaté', 10.27, 12, 87, 13.79, 2, 6, 171);"
28/10/2022;Estado de São Paulo;18.46;299;1499;19.95;127;535;3654;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-28', 'Estado de São Paulo', 18.46, 299, 1499, 19.95, 127, 535, 3654);"
29/10/2022;DRS 01 Grande São Paulo;28.62;221;758;29.16;101;375;1425;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-29', 'DRS 01 Grande São Paulo', 28.62, 221, 758, 29.16, 101, 375, 1425);"
29/10/2022;DRS 02 Araçatuba;0;0;32;0;0;1;118;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-29', 'DRS 02 Araçatuba', 0, 0, 32, 0, 0, 1, 118);"
29/10/2022;DRS 03 Araraquara;6.72;2;11;18.18;2;3;60;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-29', 'DRS 03 Araraquara', 6.72, 2, 11, 18.18, 2, 3, 60);"
29/10/2022;DRS 04 Baixada Santista;21.13;14;53;26.42;2;9;104;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-29', 'DRS 04 Baixada Santista', 21.13, 14, 53, 26.42, 2, 9, 104);"
29/10/2022;DRS 05 Barretos;0;0;1;0;0;1;23;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-29', 'DRS 05 Barretos', 0, 0, 1, 0, 0, 1, 23);"
29/10/2022;DRS 06 Bauru;10.3;3;31;9.68;0;9;156;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-29', 'DRS 06 Bauru', 10.3, 3, 31, 9.68, 0, 9, 156);"
29/10/2022;DRS 07 Campinas;8.93;30;261;11.49;10;49;481;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-29', 'DRS 07 Campinas', 8.93, 30, 261, 11.49, 10, 49, 481);"
29/10/2022;DRS 08 Franca;4.55;1;22;4.55;0;2;91;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-29', 'DRS 08 Franca', 4.55, 1, 22, 4.55, 0, 2, 91);"
29/10/2022;DRS 09 Marília;6.4;1;27;3.7;0;12;70;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-29', 'DRS 09 Marília', 6.4, 1, 27, 3.7, 0, 12, 70);"
29/10/2022;DRS 10 Piracicaba;1.93;3;53;5.66;1;2;95;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-29', 'DRS 10 Piracicaba', 1.93, 3, 53, 5.66, 1, 2, 95);"
29/10/2022;DRS 11 Presidente Prudente;57.92;6;17;35.29;3;26;110;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-29', 'DRS 11 Presidente Prudente', 57.92, 6, 17, 35.29, 3, 26, 110);"
29/10/2022;DRS 12 Registro;13.53;1;5;20;0;2;14;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-29', 'DRS 12 Registro', 13.53, 1, 5, 20, 0, 2, 14);"
29/10/2022;DRS 13 Ribeirão Preto;14.29;5;31;16.13;6;26;124;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-29', 'DRS 13 Ribeirão Preto', 14.29, 5, 31, 16.13, 6, 26, 124);"
29/10/2022;DRS 14 São João da Boa Vista;6.59;2;22;9.09;0;4;106;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-29', 'DRS 14 São João da Boa Vista', 6.59, 2, 22, 9.09, 0, 4, 106);"
29/10/2022;DRS 15 São José do Rio Preto;14.76;3;23;13.04;2;21;168;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-29', 'DRS 15 São José do Rio Preto', 14.76, 3, 23, 13.04, 2, 21, 168);"
29/10/2022;DRS 16 Sorocaba;2.77;1;87;1.15;1;5;262;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-29', 'DRS 16 Sorocaba', 2.77, 1, 87, 1.15, 1, 5, 262);"
29/10/2022;DRS 17 Taubaté;10.67;11;82;13.41;2;6;152;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-29', 'DRS 17 Taubaté', 10.67, 11, 82, 13.41, 2, 6, 152);"
29/10/2022;Estado de São Paulo;18.77;304;1516;20.05;130;553;3559;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-29', 'Estado de São Paulo', 18.77, 304, 1516, 20.05, 130, 553, 3559);"
30/10/2022;DRS 01 Grande São Paulo;29.06;220;802;27.43;112;416;1459;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-30', 'DRS 01 Grande São Paulo', 29.06, 220, 802, 27.43, 112, 416, 1459);"
30/10/2022;DRS 02 Araçatuba;0;0;32;0;0;0;127;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-30', 'DRS 02 Araçatuba', 0, 0, 32, 0, 0, 0, 127);"
30/10/2022;DRS 03 Araraquara;9.34;2;11;18.18;1;4;48;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-30', 'DRS 03 Araraquara', 9.34, 2, 11, 18.18, 1, 4, 48);"
30/10/2022;DRS 04 Baixada Santista;22.14;11;54;20.37;2;14;112;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-30', 'DRS 04 Baixada Santista', 22.14, 11, 54, 20.37, 2, 14, 112);"
30/10/2022;DRS 05 Barretos;0;0;1;0;0;0;23;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-30', 'DRS 05 Barretos', 0, 0, 1, 0, 0, 0, 23);"
30/10/2022;DRS 06 Bauru;9.97;3;32;9.38;0;6;159;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-30', 'DRS 06 Bauru', 9.97, 3, 32, 9.38, 0, 6, 159);"
30/10/2022;DRS 07 Campinas;8.87;26;270;9.63;3;48;500;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-30', 'DRS 07 Campinas', 8.87, 26, 270, 9.63, 3, 48, 500);"
30/10/2022;DRS 08 Franca;4.55;1;22;4.55;0;2;94;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-30', 'DRS 08 Franca', 4.55, 1, 22, 4.55, 0, 2, 94);"
30/10/2022;DRS 09 Marília;4.27;0;27;0;0;12;65;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-30', 'DRS 09 Marília', 4.27, 0, 27, 0, 0, 12, 65);"
30/10/2022;DRS 10 Piracicaba;2.77;3;53;5.66;2;4;90;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-30', 'DRS 10 Piracicaba', 2.77, 3, 53, 5.66, 2, 4, 90);"
30/10/2022;DRS 11 Presidente Prudente;52.07;5;16;31.25;1;26;111;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-30', 'DRS 11 Presidente Prudente', 52.07, 5, 16, 31.25, 1, 26, 111);"
30/10/2022;DRS 12 Registro;16.9;1;5;20;0;2;14;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-30', 'DRS 12 Registro', 16.9, 1, 5, 20, 0, 2, 14);"
30/10/2022;DRS 13 Ribeirão Preto;14.68;4;31;12.9;4;24;121;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-30', 'DRS 13 Ribeirão Preto', 14.68, 4, 31, 12.9, 4, 24, 121);"
30/10/2022;DRS 14 São João da Boa Vista;7.43;2;18;11.11;2;6;104;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-30', 'DRS 14 São João da Boa Vista', 7.43, 2, 18, 11.11, 2, 6, 104);"
30/10/2022;DRS 15 São José do Rio Preto;13.72;2;20;10;4;8;176;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-30', 'DRS 15 São José do Rio Preto', 13.72, 2, 20, 10, 4, 8, 176);"
30/10/2022;DRS 16 Sorocaba;2.49;0;98;0;2;5;304;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-30', 'DRS 16 Sorocaba', 2.49, 0, 98, 0, 2, 5, 304);"
30/10/2022;DRS 17 Taubaté;11.09;11;80;13.75;1;3;142;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-30', 'DRS 17 Taubaté', 11.09, 11, 80, 13.75, 1, 3, 142);"
30/10/2022;Estado de São Paulo;19.1;291;1572;18.51;134;580;3649;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-30', 'Estado de São Paulo', 19.1, 291, 1572, 18.51, 134, 580, 3649);"
31/10/2022;DRS 01 Grande São Paulo;29.8;233;736;31.66;99;416;1420;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-31', 'DRS 01 Grande São Paulo', 29.8, 233, 736, 31.66, 99, 416, 1420);"
31/10/2022;DRS 02 Araçatuba;0;0;32;0;0;0;127;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-31', 'DRS 02 Araçatuba', 0, 0, 32, 0, 0, 0, 127);"
31/10/2022;DRS 03 Araraquara;11.88;2;11;18.18;1;4;61;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-31', 'DRS 03 Araraquara', 11.88, 2, 11, 18.18, 1, 4, 61);"
31/10/2022;DRS 04 Baixada Santista;24.4;16;59;27.12;1;13;119;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-31', 'DRS 04 Baixada Santista', 24.4, 16, 59, 27.12, 1, 13, 119);"
31/10/2022;DRS 05 Barretos;0;0;1;0;0;0;23;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-31', 'DRS 05 Barretos', 0, 0, 1, 0, 0, 0, 23);"
31/10/2022;DRS 06 Bauru;9.64;3;32;9.38;3;7;157;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-31', 'DRS 06 Bauru', 9.64, 3, 32, 9.38, 3, 7, 157);"
31/10/2022;DRS 07 Campinas;9.18;31;270;11.48;5;54;492;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-31', 'DRS 07 Campinas', 9.18, 31, 270, 11.48, 5, 54, 492);"
31/10/2022;DRS 08 Franca;4.55;1;22;4.55;0;2;92;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-31', 'DRS 08 Franca', 4.55, 1, 22, 4.55, 0, 2, 92);"
31/10/2022;DRS 09 Marília;4.22;2;27;7.41;2;15;73;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-31', 'DRS 09 Marília', 4.22, 2, 27, 7.41, 2, 15, 73);"
31/10/2022;DRS 10 Piracicaba;3.32;2;51;3.92;1;4;95;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-31', 'DRS 10 Piracicaba', 3.32, 2, 51, 3.92, 1, 4, 95);"
31/10/2022;DRS 11 Presidente Prudente;52.55;8;13;61.54;5;27;116;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-31', 'DRS 11 Presidente Prudente', 52.55, 8, 13, 61.54, 5, 27, 116);"
31/10/2022;DRS 12 Registro;21.38;1;5;20;0;2;14;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-31', 'DRS 12 Registro', 21.38, 1, 5, 20, 0, 2, 14);"
31/10/2022;DRS 13 Ribeirão Preto;13.97;3;30;10;0;24;123;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-31', 'DRS 13 Ribeirão Preto', 13.97, 3, 30, 10, 0, 24, 123);"
31/10/2022;DRS 14 São João da Boa Vista;7.98;2;22;9.09;0;5;104;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-31', 'DRS 14 São João da Boa Vista', 7.98, 2, 22, 9.09, 0, 5, 104);"
31/10/2022;DRS 15 São José do Rio Preto;15.49;6;23;26.09;5;12;149;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-31', 'DRS 15 São José do Rio Preto', 15.49, 6, 23, 26.09, 5, 12, 149);"
31/10/2022;DRS 16 Sorocaba;2.12;0;87;0;1;5;262;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-31', 'DRS 16 Sorocaba', 2.12, 0, 87, 0, 1, 5, 262);"
31/10/2022;DRS 17 Taubaté;11.55;11;88;12.5;1;4;168;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-31', 'DRS 17 Taubaté', 11.55, 11, 88, 12.5, 1, 4, 168);"
31/10/2022;Estado de São Paulo;19.71;321;1509;21.27;124;594;3595;;;"INSERT INTO leitos_e_internacoes VALUES('2022-10-31', 'Estado de São Paulo', 19.71, 321, 1509, 21.27, 124, 594, 3595);"
01/11/2022;DRS 01 Grande São Paulo;30.44;256;775;33.03;108;448;1448;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-1', 'DRS 01 Grande São Paulo', 30.44, 256, 775, 33.03, 108, 448, 1448);"
01/11/2022;DRS 02 Araçatuba;0.44;1;32;3.12;1;0;127;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-1', 'DRS 02 Araçatuba', 0.44, 1, 32, 3.12, 1, 0, 127);"
01/11/2022;DRS 03 Araraquara;13.17;2;11;18.18;4;6;64;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-1', 'DRS 03 Araraquara', 13.17, 2, 11, 18.18, 4, 6, 64);"
01/11/2022;DRS 04 Baixada Santista;25.21;14;53;26.42;1;13;108;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-1', 'DRS 04 Baixada Santista', 25.21, 14, 53, 26.42, 1, 13, 108);"
01/11/2022;DRS 05 Barretos;0;0;1;0;0;0;23;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-1', 'DRS 05 Barretos', 0, 0, 1, 0, 0, 0, 23);"
01/11/2022;DRS 06 Bauru;8.43;2;32;6.25;2;6;152;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-1', 'DRS 06 Bauru', 8.43, 2, 32, 6.25, 2, 6, 152);"
01/11/2022;DRS 07 Campinas;9.7;34;267;12.73;11;53;501;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-1', 'DRS 07 Campinas', 9.7, 34, 267, 12.73, 11, 53, 501);"
01/11/2022;DRS 08 Franca;3.91;0;22;0;0;2;93;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-1', 'DRS 08 Franca', 3.91, 0, 22, 0, 0, 2, 93);"
01/11/2022;DRS 09 Marília;4.22;2;27;7.41;0;17;74;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-1', 'DRS 09 Marília', 4.22, 2, 27, 7.41, 0, 17, 74);"
01/11/2022;DRS 10 Piracicaba;3.61;2;51;3.92;2;4;95;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-1', 'DRS 10 Piracicaba', 3.61, 2, 51, 3.92, 2, 4, 95);"
01/11/2022;DRS 11 Presidente Prudente;49.51;8;19;42.11;0;26;114;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-1', 'DRS 11 Presidente Prudente', 49.51, 8, 19, 42.11, 0, 26, 114);"
01/11/2022;DRS 12 Registro;24.43;1;8;12.5;0;1;18;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-1', 'DRS 12 Registro', 24.43, 1, 8, 12.5, 0, 1, 18);"
01/11/2022;DRS 13 Ribeirão Preto;14.03;5;31;16.13;4;25;138;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-1', 'DRS 13 Ribeirão Preto', 14.03, 5, 31, 16.13, 4, 25, 138);"
01/11/2022;DRS 14 São João da Boa Vista;8.8;2;22;9.09;1;3;106;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-1', 'DRS 14 São João da Boa Vista', 8.8, 2, 22, 9.09, 1, 3, 106);"
01/11/2022;DRS 15 São José do Rio Preto;18.11;8;27;29.63;3;19;197;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-1', 'DRS 15 São José do Rio Preto', 18.11, 8, 27, 29.63, 3, 19, 197);"
01/11/2022;DRS 16 Sorocaba;2.13;4;94;4.26;3;5;254;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-1', 'DRS 16 Sorocaba', 2.13, 4, 94, 4.26, 3, 5, 254);"
01/11/2022;DRS 17 Taubaté;11.9;8;81;9.88;3;6;152;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-1', 'DRS 17 Taubaté', 11.9, 8, 81, 9.88, 3, 6, 152);"
01/11/2022;Estado de São Paulo;20.25;349;1553;22.47;143;634;3664;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-1', 'Estado de São Paulo', 20.25, 349, 1553, 22.47, 143, 634, 3664);"
02/11/2022;DRS 01 Grande São Paulo;30.86;248;746;33.24;118;457;1462;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-2', 'DRS 01 Grande São Paulo', 30.86, 248, 746, 33.24, 118, 457, 1462);"
02/11/2022;DRS 02 Araçatuba;0.91;1;32;3.12;1;1;127;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-2', 'DRS 02 Araçatuba', 0.91, 1, 32, 3.12, 1, 1, 127);"
02/11/2022;DRS 03 Araraquara;14.46;2;11;18.18;0;1;58;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-2', 'DRS 03 Araraquara', 14.46, 2, 11, 18.18, 0, 1, 58);"
02/11/2022;DRS 04 Baixada Santista;26.63;17;51;33.33;1;9;106;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-2', 'DRS 04 Baixada Santista', 26.63, 17, 51, 33.33, 1, 9, 106);"
02/11/2022;DRS 05 Barretos;0;0;1;0;0;0;23;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-2', 'DRS 05 Barretos', 0, 0, 1, 0, 0, 0, 23);"
02/11/2022;DRS 06 Bauru;7.22;1;31;3.23;1;7;166;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-2', 'DRS 06 Bauru', 7.22, 1, 31, 3.23, 1, 7, 166);"
02/11/2022;DRS 07 Campinas;10.41;32;263;12.17;7;62;490;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-2', 'DRS 07 Campinas', 10.41, 32, 263, 12.17, 7, 62, 490);"
02/11/2022;DRS 08 Franca;3.23;0;22;0;0;2;91;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-2', 'DRS 08 Franca', 3.23, 0, 22, 0, 0, 2, 91);"
02/11/2022;DRS 09 Marília;5.3;3;27;11.11;0;20;77;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-2', 'DRS 09 Marília', 5.3, 3, 27, 11.11, 0, 20, 77);"
02/11/2022;DRS 10 Piracicaba;4.14;3;52;5.77;1;2;95;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-2', 'DRS 10 Piracicaba', 4.14, 3, 52, 5.77, 1, 2, 95);"
02/11/2022;DRS 11 Presidente Prudente;49.51;7;11;63.64;1;24;112;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-2', 'DRS 11 Presidente Prudente', 49.51, 7, 11, 63.64, 1, 24, 112);"
02/11/2022;DRS 12 Registro;26.05;3;10;30;0;2;19;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-2', 'DRS 12 Registro', 26.05, 3, 10, 30, 0, 2, 19);"
02/11/2022;DRS 13 Ribeirão Preto;15.83;9;32;28.12;5;20;116;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-2', 'DRS 13 Ribeirão Preto', 15.83, 9, 32, 28.12, 5, 20, 116);"
02/11/2022;DRS 14 São João da Boa Vista;10.19;3;23;13.04;1;3;104;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-2', 'DRS 14 São João da Boa Vista', 10.19, 3, 23, 13.04, 1, 3, 104);"
02/11/2022;DRS 15 São José do Rio Preto;18.65;5;23;21.74;5;17;197;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-2', 'DRS 15 São José do Rio Preto', 18.65, 5, 23, 21.74, 5, 17, 197);"
02/11/2022;DRS 16 Sorocaba;2.17;3;89;3.37;5;8;272;;;"INSERT INTO leitos_e_internacoes VALUES('2022-11-2', 'DRS 16 Sorocaba', 2.17, 3, 89, 3.37, 5, 8, 272);"
